epoch,global_step,lr,train_total,train_clip_cosine,train_clip_infonce,train_lowlevel_mse,val_loss,val_top1,val_top5,val_top10,val_mean_rank,val_mean_cosine,best_metric,is_best,seconds
0,232,2.510775862068966e-05,6.065109353640984,0.46090245606570407,5.604206907338109,,5.802947279043324,0.0006045949214026602,0.003022974607013301,0.006045949214026602,827.5054413542927,0.7443162202835083,0.003022974607013301,1,31.6
1,464,5e-05,5.851640364219403,0.2571290261915018,5.594511328072383,,5.86967828109446,0.0006045949214026602,0.005441354292623942,0.007255139056831923,779.0918984280532,0.6959711313247681,0.005441354292623942,1,27.4
2,696,4.99871554050172e-05,5.809140373920572,0.2634522254610884,5.545688135870572,,5.78080511035481,0.0006045949214026602,0.004232164449818622,0.009068923821039904,743.3700120918984,0.7167747616767883,0.005441354292623942,0,26.3
3,928,4.994863481875841e-05,5.770793289973818,0.27271473279287073,5.49807856000703,,5.764309295575881,0.0006045949214026602,0.0048367593712212815,0.010882708585247884,713.1638452237002,0.7002764940261841,0.005441354292623942,0,26.3
4,1160,4.9884477823729956e-05,5.73282497710195,0.280929541407988,5.451895450723582,,5.715163886475016,0.0012091898428053204,0.006650544135429262,0.016324062877871828,666.9117291414752,0.6933432817459106,0.006650544135429262,1,26.5
5,1392,4.979475034558115e-05,5.700233835598518,0.2890114375743373,5.4112223921151,,5.69093970837299,0.0024183796856106408,0.009068923821039904,0.017533252720677146,641.6203143893591,0.6915491223335266,0.009068923821039904,1,26.4
6,1624,4.967954458536126e-05,5.671663099321826,0.2966831403559652,5.374979956396695,,5.683378066809031,0.0024183796856106408,0.010882708585247884,0.021160822249093107,628.9020556227327,0.6843791604042053,0.010882708585247884,1,26.5
7,1856,4.9538978924776634e-05,5.645635966596933,0.3033077797756113,5.342328170250202,,5.666173842106073,0.003022974607013301,0.009673518742442563,0.020556227327690448,614.3422007255139,0.6748833060264587,0.010882708585247884,0,26.3
8,2088,4.937319780454559e-05,5.62071111901053,0.31010636879966175,5.310604736722749,,5.662502820431249,0.0018137847642079807,0.012091898428053204,0.02357920193470375,604.6469165659008,0.6671784520149231,0.012091898428053204,1,26.5
9,2320,4.9182371575975736e-05,5.597674916530478,0.316013448582641,5.281661461139548,,5.643607956034097,0.0036275695284159614,0.010882708585247884,0.021160822249093107,589.2563482466747,0.6632683873176575,0.012091898428053204,0,26.2
