metric_name,condition,subject_id,split,value,seed,checkpoint
embedding/mae,zero,subj01,test,0.5611956472941674,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,zero,subj01,test,0.06471781275816794,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,zero,subj01,test,0.0,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,zero,subj01,test,13.886201423279662,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,zero,subj01,test,1.765729588748088,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,zero,subj01,test,0.0,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,zero,all,test,0.006289308176100629,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,zero,all,test,0.031446540880503145,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,zero,all,test,0.06289308176100629,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,zero,all,test,80.0,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,all,test,80.0,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,all,test,0.06471780687570572,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,subj01,test,0.012578616352201259,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,subj01,test,0.031446540880503145,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,subj01,test,0.07547169811320754,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,subj01,test,83.29559748427673,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,subj01,test,89.0,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,subj01,test,0.13743558526039124,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
embedding/mse,noise,subj01,test,0.6295037606118693,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
embedding/mae,noise,subj01,test,0.5377132730835938,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,noise,subj01,test,0.13743558608152115,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,noise,subj01,test,-0.010040335835912106,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,noise,subj01,test,14.00968591977365,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,noise,subj01,test,1.765668366625355,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,noise,subj01,test,0.0012949908321790633,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,all,test,0.012578616352201259,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,all,test,0.031446540880503145,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,all,test,0.07547169811320754,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,all,test,83.29559748427673,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,all,test,89.0,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,all,test,0.13743558526039124,42,outputs\exp03_fmri_lowlevel_multitask\checkpoints\best.pt
