metric_name,condition,subject_id,split,value,seed,checkpoint
retrieval/top10,zero,sub-01,test,0.05,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,zero,sub-01,test,100.5,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,sub-01,test,100.5,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,sub-01,test,0.24512191116809845,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,zero,sub-01,test,0.5095812653798462,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,zero,sub-01,test,0.49084021362071023,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,zero,sub-01,test,0.24512192467336225,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,zero,sub-01,test,14.701795998536545,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,zero,sub-01,test,1.866815090269249,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,zero,all,test,0.005,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,zero,all,test,0.025,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,zero,all,test,0.05,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,zero,all,test,100.5,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,all,test,100.5,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,all,test,0.24512191116809845,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,sub-01,test,0.01,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,sub-01,test,0.03,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,sub-01,test,0.045,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,sub-01,test,103.215,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,sub-01,test,105.5,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,sub-01,test,0.25717630982398987,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,noise,sub-01,test,0.48156984989700996,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,noise,sub-01,test,0.46318253812387145,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,noise,sub-01,test,0.25717630599278474,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,noise,sub-01,test,-0.011177966395166626,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,noise,sub-01,test,14.63021407595415,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,noise,sub-01,test,1.8557680573863973,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,noise,sub-01,test,-0.0017079585307712372,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,all,test,0.01,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,all,test,0.03,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,all,test,0.045,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,all,test,103.215,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,all,test,105.5,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,all,test,0.25717630982398987,42,outputs\exp03_raw_reference_car_eeg_lowlevel_multitask\checkpoints\best.pt
