metric_name,condition,subject_id,split,value,seed,checkpoint
retrieval/mean_rank,zero,sub-01,test,100.5,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,sub-01,test,100.5,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,sub-01,test,0.24843646585941315,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,zero,sub-01,test,0.5142611636372656,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,zero,sub-01,test,0.4973942496892414,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,zero,sub-01,test,0.24843648215307282,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,zero,sub-01,test,14.361822451572646,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,zero,sub-01,test,1.8599568624250173,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,zero,all,test,0.005,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,zero,all,test,0.025,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,zero,all,test,0.05,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,zero,all,test,100.5,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,all,test,100.5,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,all,test,0.24843646585941315,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,sub-01,test,0.01,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,sub-01,test,0.03,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,sub-01,test,0.045,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,sub-01,test,103.125,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,sub-01,test,103.5,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,sub-01,test,0.3095928132534027,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,noise,sub-01,test,0.46044878104936154,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,noise,sub-01,test,0.46023404551885355,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,noise,sub-01,test,0.3095927912472629,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,noise,sub-01,test,-0.009521742603901187,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,noise,sub-01,test,14.403336757775833,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,noise,sub-01,test,1.8527913114390495,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,noise,sub-01,test,-0.00305337276699972,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,all,test,0.01,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,all,test,0.03,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,all,test,0.045,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,all,test,103.125,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,all,test,103.5,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,all,test,0.3095928132534027,42,outputs\exp03_raw_baseline_eeg_lowlevel_multitask\checkpoints\best.pt
