epoch,global_step,lr,train_total,train_clip_cosine,train_clip_infonce,train_lowlevel_mse,val_loss,val_top1,val_top5,val_top10,val_mean_rank,val_mean_cosine,best_metric,is_best,seconds
0,58,2.543103448275862e-05,10.129538404530493,0.6953429096731646,5.597978394607018,15.344868084480023,9.466683604552927,0.0012091898428053204,0.004232164449818622,0.007859733978234583,820.3657799274486,0.7055487036705017,0.004232164449818622,1,5.7
1,116,5e-05,9.66811073237452,0.2636181193179098,5.585547085466056,15.2757819767656,9.414192345006867,0.0006045949214026602,0.0048367593712212815,0.008464328899637243,796.8113663845223,0.7361968755722046,0.0048367593712212815,1,2.1
2,174,4.99871554050172e-05,9.60658384191579,0.274859095441884,5.513024494565767,15.274801188501819,9.351485433428579,0.0006045949214026602,0.007859733978234583,0.010882708585247884,694.1372430471584,0.7168036699295044,0.007859733978234583,1,2.1
3,232,4.994863481875841e-05,9.524007435502677,0.2892506466857318,5.418838106352707,15.263674456497718,9.321723604721198,0.0012091898428053204,0.006650544135429262,0.015114873035066506,640.4673518742443,0.6943922638893127,0.007859733978234583,0,2.0
4,290,4.9884477823729956e-05,9.453205322397165,0.3061197841989583,5.3335897511449355,15.253983053667792,9.295387196569662,0.0018137847642079807,0.007859733978234583,0.02176541717049577,602.4189842805321,0.6774762868881226,0.007859733978234583,0,2.0
5,348,4.979475034558115e-05,9.38312974469415,0.3216973183483913,5.255828857421875,15.222414329134185,9.287022093619516,0.0018137847642079807,0.010278113663845224,0.022370012091898428,576.8657799274486,0.6539198756217957,0.010278113663845224,1,2.3
6,406,4.967954458536126e-05,9.321681302169274,0.3370108573601164,5.186382359471814,15.193152378345358,9.265059109033956,0.0012091898428053204,0.009068923821039904,0.01995163240628779,551.8180169286578,0.6353017091751099,0.010278113663845224,0,2.2
7,464,4.9538978924776634e-05,9.257506337659112,0.3542458435584759,5.1142120361328125,15.156193535903405,9.23734418599176,0.0024183796856106408,0.010882708585247884,0.02599758162031439,534.4649334945586,0.6231755614280701,0.010882708585247884,1,2.2
8,522,4.937319780454559e-05,9.194073413980417,0.3679540455341339,5.047393009580415,15.114905192934234,9.24540575527943,0.003022974607013301,0.012696493349455865,0.02418379685610641,521.906892382104,0.5948808789253235,0.012696493349455865,1,2.2
9,580,4.9182371575975736e-05,9.133528808067584,0.3842912218694029,4.982334991981244,15.067610674890979,9.221645072697152,0.0024183796856106408,0.013905683192261185,0.028415961305925032,511.40568319226117,0.5826283693313599,0.013905683192261185,1,2.2
10,638,4.8966696325916515e-05,9.080478536671606,0.39885675958518324,4.926570892333984,15.020203491737103,9.199525569053199,0.003022974607013301,0.016324062877871828,0.030229746070133012,498.30048367593713,0.570919394493103,0.016324062877871828,1,2.2
11,696,4.8726393675266716e-05,9.014688837117163,0.4169287476046332,4.855262427494444,14.969990861826929,9.196045940127021,0.003022974607013301,0.018137847642079808,0.037484885126964934,487.860338573156,0.5518317818641663,0.018137847642079808,1,2.3
12,754,4.846171055124401e-05,8.962955918805353,0.4275132946926972,4.804828841110756,14.922455310821533,9.205193714478572,0.0018137847642079807,0.017533252720677146,0.02902055622732769,487.6523579201935,0.5351125001907349,0.018137847642079808,0,2.0
13,812,4.817291893365055e-05,8.927083788246945,0.43581786648980503,4.770287809700801,14.88391271130792,9.2047594432531,0.0048367593712212815,0.018137847642079808,0.028415961305925032,478.46311970979446,0.5216811895370483,0.018137847642079808,0,2.0
14,870,4.7860315575395316e-05,8.859917081635574,0.4499527169712659,4.70106236688022,14.83560797263836,9.201959348215013,0.0048367593712212815,0.018137847642079808,0.03506650544135429,476.28899637243046,0.5096129179000854,0.018137847642079808,0,2.0
15,928,4.752422169756048e-05,8.807767177450247,0.4606102776938471,4.653748742465315,14.773632756594953,9.200011011190542,0.006650544135429262,0.020556227327690448,0.03385731559854897,472.5634824667473,0.4953553378582001,0.020556227327690448,1,2.1
16,986,4.716498265932501e-05,8.761217396834802,0.4711346230630217,4.6055638214637495,14.738075683856833,9.205897643747756,0.0036275695284159614,0.020556227327690448,0.03204353083434099,468.19044740024185,0.4858461022377014,0.020556227327690448,0,2.0
17,1044,4.678296760308474e-05,8.70745612835062,0.47987911464839145,4.555668206050478,14.687635191555682,9.198688371005629,0.004232164449818622,0.017533252720677146,0.03506650544135429,463.12938331318014,0.47095832228660583,0.020556227327690448,0,2.0
18,1102,4.637856907513366e-05,8.659565629630253,0.48743204207255925,4.510796316738786,14.645348779086408,9.203686779903242,0.005441354292623942,0.022974607013301087,0.04232164449818621,458.4945586457074,0.4545382559299469,0.022974607013301087,1,2.1
