epoch,global_step,lr,train_total,train_clip_cosine,train_clip_infonce,train_lowlevel_mse,val_loss,val_top1,val_top5,val_top10,val_mean_rank,val_mean_cosine,best_metric,is_best,seconds
0,58,2.543103448275862e-05,6.27213011116817,0.672348550167577,5.599781562542093,,5.829168622410139,0.0006045949214026602,0.003022974607013301,0.007255139056831923,828.9746070133011,0.7183240056037903,0.003022974607013301,1,10.6
1,116,5e-05,5.857376197288776,0.26103103058091526,5.59634517801219,,5.804419215962273,0.0006045949214026602,0.0024183796856106408,0.007255139056831923,826.2490931076179,0.7398354411125183,0.003022974607013301,0,6.8
2,174,4.99871554050172e-05,5.834907975690118,0.26318404746466667,5.571723937988281,,5.786742023574109,0.0,0.004232164449818622,0.007255139056831923,753.5671100362757,0.7176938652992249,0.004232164449818622,1,7.0
3,232,4.994863481875841e-05,5.771720146310741,0.2771943787048603,5.494525777882543,,5.762754705537476,0.0,0.006045949214026602,0.013301088270858524,710.6299879081016,0.7030509114265442,0.006045949214026602,1,7.1
4,290,4.9884477823729956e-05,5.71310202006636,0.2928243346255401,5.420277694175983,,5.733778508427354,0.0006045949214026602,0.0036275695284159614,0.010882708585247884,678.0652962515115,0.6893931031227112,0.006045949214026602,0,6.9
5,348,4.979475034558115e-05,5.662554642249798,0.30770901051060906,5.3548456389328525,,5.719594752485836,0.0012091898428053204,0.006045949214026602,0.015719467956469165,648.6045949214026,0.6729946136474609,0.006045949214026602,0,6.9
6,406,4.967954458536126e-05,5.616035453204451,0.3225763851198657,5.293459070139918,,5.718662067076603,0.0012091898428053204,0.010882708585247884,0.016324062877871828,627.0036275695284,0.6515908241271973,0.010882708585247884,1,7.0
7,464,4.9538978924776634e-05,5.565495556798474,0.3382404991265001,5.227255064865639,,5.700209655669465,0.0018137847642079807,0.009068923821039904,0.013905683192261185,603.4087061668682,0.6413800120353699,0.010882708585247884,0,7.0
8,522,4.937319780454559e-05,5.529544049295886,0.34770643454173517,5.18183760807432,,5.706922653364299,0.0024183796856106408,0.010882708585247884,0.017533252720677146,593.9062877871826,0.6245524287223816,0.010882708585247884,0,6.9
9,580,4.9182371575975736e-05,5.482466763463513,0.36257302350011367,5.119893698856749,,5.718486595615078,0.0006045949214026602,0.009673518742442563,0.01995163240628779,581.406892382104,0.6080307364463806,0.010882708585247884,0,6.9
10,638,4.8966696325916515e-05,5.444824366733946,0.3738945136810171,5.070929889021249,,5.712747318424654,0.0012091898428053204,0.007859733978234583,0.02357920193470375,567.7043530834341,0.6012906432151794,0.010882708585247884,0,6.9
11,696,4.8726393675266716e-05,5.39669184027047,0.38708459200530215,5.009607249292834,,5.732567306297145,0.0024183796856106408,0.009673518742442563,0.017533252720677146,561.7418379685611,0.574235200881958,0.010882708585247884,0,7.0
12,754,4.846171055124401e-05,5.36116913269306,0.39916791843956917,4.962001208601327,,5.764798091717758,0.0006045949214026602,0.012091898428053204,0.01995163240628779,573.2617896009674,0.5622222423553467,0.012091898428053204,1,7.0
13,812,4.817291893365055e-05,5.320715624710609,0.4104911268785082,4.910224519926926,,5.7359121725089315,0.003022974607013301,0.012091898428053204,0.02539298669891173,546.5586457073761,0.5526183843612671,0.012091898428053204,0,6.9
14,870,4.7860315575395316e-05,5.280879283773488,0.418984847849813,4.861894410232018,,5.7645840731324425,0.003022974607013301,0.010278113663845224,0.02599758162031439,545.6765417170495,0.5291699767112732,0.012091898428053204,0,6.9
15,928,4.752422169756048e-05,5.2434234619140625,0.42990077261267035,4.8135226677204,,5.754351468299579,0.0036275695284159614,0.014510278113663845,0.02781136638452237,537.148730350665,0.5216372609138489,0.014510278113663845,1,7.0
16,986,4.716498265932501e-05,5.2062389850616455,0.4418279718736122,4.764411005480536,,5.767511056441061,0.0024183796856106408,0.016324062877871828,0.026602176541717048,531.7545344619106,0.501301109790802,0.016324062877871828,1,7.0
17,1044,4.678296760308474e-05,5.170585262364354,0.45048044570561113,4.720104809465079,,5.77874522399441,0.0024183796856106408,0.014510278113663845,0.030229746070133012,537.4425634824668,0.4979296028614044,0.016324062877871828,0,6.9
18,1102,4.637856907513366e-05,5.124546511419888,0.4613468950164729,4.663199654940901,,5.78583625553597,0.003022974607013301,0.016928657799274487,0.02599758162031439,526.8935912938331,0.482674241065979,0.016928657799274487,1,7.1
19,1160,4.595220262229601e-05,5.087999089010831,0.47010626720971077,4.617892824370285,,5.800562352915052,0.003022974607013301,0.015114873035066506,0.02599758162031439,529.5918984280532,0.4725196659564972,0.016928657799274487,0,7.0
20,1218,4.55043063649239e-05,5.04985052963783,0.4782957100662692,4.571554841666386,,5.82521097259337,0.0,0.013905683192261185,0.030229746070133012,535.9304715840387,0.4549177885055542,0.016928657799274487,0,6.9
21,1276,4.503534054669892e-05,5.004624103677684,0.4874492184869174,4.517174885190767,,5.845269792457589,0.0024183796856106408,0.02176541717049577,0.034461910519951636,530.5761789600967,0.43251141905784607,0.02176541717049577,1,7.0
22,1334,4.454578706170075e-05,4.9684194449720716,0.49840987910484447,4.470009573574724,,5.845009100336262,0.0024183796856106408,0.015719467956469165,0.03143893591293833,531.5991535671101,0.4294421076774597,0.02176541717049577,0,6.9
23,1392,4.4036148959228365e-05,4.9314517070507184,0.5027038722202696,4.42874786771577,,5.857664923569888,0.0012091898428053204,0.013905683192261185,0.02599758162031439,532.1638452237002,0.42175474762916565,0.02176541717049577,0,7.0
24,1450,4.350694992688289e-05,4.895582330637965,0.5101660341024399,4.385416293966359,,5.873366062413392,0.0006045949214026602,0.015114873035066506,0.03506650544135429,532.807738814994,0.40935176610946655,0.02176541717049577,0,7.0
