epoch,global_step,lr,train_total,train_clip_cosine,train_clip_infonce,train_lowlevel_mse,val_loss,val_top1,val_top5,val_top10,val_mean_rank,val_mean_cosine,best_metric,is_best,seconds
0,232,5.021551724137932e-05,9.871432419480948,0.4439166244761697,5.602769391290073,15.298985686795465,9.429912609806085,0.0006045949214026602,0.003022974607013301,0.006650544135429262,823.6324062877871,0.743184506893158,0.003022974607013301,1,11.7
1,464,0.0001,9.672581915197702,0.258016095207683,5.595474078737456,15.276367084733371,9.440221525881858,0.0006045949214026602,0.0036275695284159614,0.006650544135429262,802.8264812575575,0.7264724373817444,0.0036275695284159614,1,6.6
2,696,9.99743108100344e-05,9.656598900926523,0.2615180403507989,5.577377450877223,15.270813604881024,9.425574893098068,0.0006045949214026602,0.0024183796856106408,0.009068923821039904,776.2001209189842,0.7209544777870178,0.0036275695284159614,0,6.1
3,928,9.989726963751682e-05,9.633752424141456,0.2648706314121855,5.555648261103137,15.252934057137061,9.428004697271529,0.0006045949214026602,0.004232164449818622,0.012091898428053204,742.0441354292624,0.7048524618148804,0.004232164449818622,1,6.2
4,1160,9.976895564745991e-05,9.608244353327258,0.26856637874553946,5.532521494503679,15.228625893592834,9.356909584681961,0.0012091898428053204,0.006650544135429262,0.012091898428053204,709.9643288996373,0.7127682566642761,0.006650544135429262,1,6.4
5,1392,9.95895006911623e-05,9.577972979381167,0.2728605188172439,5.504792739605081,15.201278805732727,9.3335555721223,0.003022974607013301,0.008464328899637243,0.013301088270858524,684.307738814994,0.704179048538208,0.008464328899637243,1,6.2
6,1624,9.935908917072252e-05,9.538180980189093,0.2775977960434453,5.470998681824783,15.158338057583777,9.23489638539583,0.003022974607013301,0.009068923821039904,0.019347037484885126,643.2122128174124,0.7092733383178711,0.009068923821039904,1,6.1
7,1856,9.907795784955327e-05,9.502587408855044,0.28232349660889855,5.439900118729164,15.121455283000552,9.248125272333406,0.0018137847642079807,0.010882708585247884,0.02176541717049577,627.5779927448609,0.6934601664543152,0.010882708585247884,1,6.1
8,2088,9.874639560909117e-05,9.469832621771713,0.2873111258036104,5.411475115808948,15.084185616723422,9.188875156850019,0.0036275695284159614,0.014510278113663845,0.02539298669891173,605.6729141475212,0.6915029287338257,0.014510278113663845,1,6.4
9,2320,9.836474315195147e-05,9.444109933129672,0.29152898464737265,5.3883796889206454,15.056805100934259,9.156691011523392,0.0036275695284159614,0.014510278113663845,0.026602176541717048,593.5229746070133,0.6919477581977844,0.014510278113663845,0,6.0
10,2552,9.793339265183303e-05,9.419905218584784,0.2959209782039297,5.3669653267695985,15.028075559385892,9.148820286650468,0.0024183796856106408,0.012696493349455865,0.03083434099153567,578.1819830713422,0.6849397420883179,0.014510278113663845,0,6.2
11,2784,9.745278735053343e-05,9.396656936612622,0.29951037132534486,5.346629422286461,15.002068671686896,9.11734909648042,0.003022974607013301,0.012091898428053204,0.028415961305925032,578.3712212817412,0.6931304335594177,0.014510278113663845,0,6.2
12,3016,9.692342110248802e-05,9.377541788693133,0.3034642292507764,5.329666746073756,14.977643345964365,9.075385725627932,0.0024183796856106408,0.017533252720677146,0.03325272067714631,561.6191051995163,0.6903356909751892,0.017533252720677146,1,6.2
13,3248,9.63458378673011e-05,9.357720190081103,0.3065902179685132,5.313843151618695,14.949147228536935,9.097816432689957,0.004232164449818622,0.015114873035066506,0.03083434099153567,561.8609431680774,0.6761303544044495,0.017533252720677146,0,6.0
14,3480,9.572063115079063e-05,9.336351283665362,0.3103691281686569,5.293525597144818,14.929826415818313,9.055711943408454,0.003022974607013301,0.019347037484885126,0.035671100362756954,543.6541717049577,0.6745014190673828,0.019347037484885126,1,6.1
15,3712,9.504844339512095e-05,9.324612531168707,0.31240798006283826,5.2845290775956775,14.910701928467587,9.043995791507891,0.0024183796856106408,0.018742442563482467,0.032648125755743655,546.5326481257557,0.6775400042533875,0.019347037484885126,0,6.0
