metric_name,condition,subject_id,split,value,seed,checkpoint
embedding/mse,zero,sub-01,test,0.5068826485342715,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,zero,sub-01,test,0.5472186161973028,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,zero,sub-01,test,0.4285951486613898,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,zero,sub-01,test,14.969196229030125,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,zero,sub-01,test,1.8654041623052968,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,zero,all,test,0.005,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,zero,all,test,0.025,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,zero,all,test,0.05,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,zero,all,test,100.5,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,all,test,100.5,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,all,test,0.4285951852798462,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,sub-01,test,0.0,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,sub-01,test,0.01,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,sub-01,test,0.03,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,sub-01,test,100.335,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,sub-01,test,99.5,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,sub-01,test,0.5063178539276123,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,noise,sub-01,test,0.38326442697656454,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,noise,sub-01,test,0.4648004696340443,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,noise,sub-01,test,0.5063178640276417,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,noise,sub-01,test,-0.00041333401925581543,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,noise,sub-01,test,14.403313124824194,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,noise,sub-01,test,1.8507337496124203,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,noise,sub-01,test,0.000780047345167751,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,all,test,0.0,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,all,test,0.01,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,all,test,0.03,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,all,test,100.335,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,all,test,99.5,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,all,test,0.5063178539276123,42,outputs\exp03_17_eeg_lowlevel_multitask\checkpoints\best.pt
