epoch,global_step,lr,train_total,train_clip_cosine,train_clip_infonce,train_lowlevel_mse,val_loss,val_top1,val_top5,val_top10,val_mean_rank,val_mean_cosine,best_metric,is_best,seconds
0,58,2.543103448275862e-05,6.261720632684642,0.6604153051458556,5.6013053367877825,,5.821698598734845,0.0,0.0018137847642079807,0.005441354292623942,824.7551390568319,0.7222573161125183,0.0018137847642079807,1,10.6
1,116,5e-05,5.857536398131272,0.2605242030373935,5.597012223868535,,5.8024457806975835,0.0,0.0024183796856106408,0.006650544135429262,823.9993954050786,0.7401084899902344,0.0024183796856106408,1,7.1
2,174,4.99871554050172e-05,5.837556140176181,0.2625553643908994,5.575000762939453,,5.7859632948722055,0.0,0.0018137847642079807,0.007859733978234583,765.2974607013301,0.7213643789291382,0.0024183796856106408,0,6.9
3,232,4.994863481875841e-05,5.787161564004832,0.2747487559400756,5.512412827590416,,5.782276743989181,0.0,0.0036275695284159614,0.009673518742442563,735.3530834340992,0.7057487964630127,0.0036275695284159614,1,7.1
4,290,4.9884477823729956e-05,5.737644729943111,0.2890413187701127,5.448603399868669,,5.769918513845792,0.0,0.0012091898428053204,0.007859733978234583,718.5586457073761,0.6943077445030212,0.0036275695284159614,0,6.9
5,348,4.979475034558115e-05,5.69336906794844,0.3024422546912884,5.390926821478482,,5.771687409033078,0.0006045949214026602,0.004232164449818622,0.012091898428053204,695.9522370012091,0.6763044595718384,0.004232164449818622,1,7.2
6,406,4.967954458536126e-05,5.648874751452742,0.3184494869462375,5.330425262451172,,5.783963992777298,0.0,0.0036275695284159614,0.010882708585247884,686.5072551390568,0.6539033055305481,0.004232164449818622,0,7.1
7,464,4.9538978924776634e-05,5.601760938249785,0.333870650879268,5.267890272469356,,5.772489966331399,0.0,0.004232164449818622,0.013301088270858524,662.7303506650544,0.6426275968551636,0.004232164449818622,0,6.9
8,522,4.937319780454559e-05,5.562695544341515,0.3467051941772987,5.2159903953815325,,5.788755579467552,0.0006045949214026602,0.006650544135429262,0.013301088270858524,655.8119709794438,0.6212749481201172,0.006650544135429262,1,7.1
9,580,4.9182371575975736e-05,5.514216875207835,0.36235621263240947,5.1518606646307585,,5.80812280094465,0.0012091898428053204,0.006650544135429262,0.013905683192261185,649.1571946795647,0.6044251322746277,0.006650544135429262,0,6.9
10,638,4.8966696325916515e-05,5.472244657319168,0.37384310724406405,5.098401562920932,,5.810705299677267,0.0012091898428053204,0.0048367593712212815,0.011487303506650543,630.4280532043531,0.586855947971344,0.006650544135429262,0,6.9
11,696,4.8726393675266716e-05,5.422930742132253,0.3890754760339342,5.033855240920494,,5.832915593808046,0.0018137847642079807,0.007255139056831923,0.015719467956469165,628.1898428053204,0.5679019093513489,0.007255139056831923,1,7.0
12,754,4.846171055124401e-05,5.385158538818359,0.4023916305139147,4.982766907790611,,5.877713561490484,0.0006045949214026602,0.007255139056831923,0.015719467956469165,642.2992744860943,0.5521758794784546,0.007255139056831923,0,6.9
13,812,4.817291893365055e-05,5.340160369873047,0.4132046771460566,4.926955716363315,,5.844431169087827,0.0012091898428053204,0.006650544135429262,0.015114873035066506,616.4171704957679,0.5451741814613342,0.007255139056831923,0,6.9
14,870,4.7860315575395316e-05,5.30301544584077,0.4215581524988701,4.881457295911066,,5.892841592809454,0.0006045949214026602,0.007859733978234583,0.015114873035066506,618.4353083434099,0.5173701643943787,0.007859733978234583,1,7.0
15,928,4.752422169756048e-05,5.251922525208572,0.4366928431494483,4.815229678976125,,5.903009399105012,0.0012091898428053204,0.007859733978234583,0.013905683192261185,609.9334945586457,0.49985387921333313,0.007859733978234583,0,7.0
16,986,4.716498265932501e-05,5.209021395650403,0.44913011481022014,4.759891312697838,,5.904310303126454,0.0006045949214026602,0.009068923821039904,0.017533252720677146,599.3651753325272,0.4853304624557495,0.009068923821039904,1,7.0
17,1044,4.678296760308474e-05,5.167298251184924,0.4585621480284066,4.708736090824522,,5.928085903735086,0.0018137847642079807,0.009673518742442563,0.018137847642079808,606.5592503022974,0.4789215326309204,0.009673518742442563,1,7.0
18,1102,4.637856907513366e-05,5.1223868912663955,0.4679895993964425,4.654397306771114,,5.939159209955993,0.003022974607013301,0.009068923821039904,0.015719467956469165,603.3234582829505,0.4668285846710205,0.009673518742442563,0,6.9
19,1160,4.595220262229601e-05,5.081859835262956,0.47671684828297844,4.605142988007644,,5.958416802130703,0.0012091898428053204,0.010278113663845224,0.021160822249093107,601.53446191052,0.4485619068145752,0.010278113663845224,1,7.0
20,1218,4.55043063649239e-05,5.041527501468001,0.4850884881512872,4.556439005095383,,5.978951537767662,0.0018137847642079807,0.009068923821039904,0.015114873035066506,604.0646916565901,0.43666860461235046,0.010278113663845224,0,6.9
21,1276,4.503534054669892e-05,4.996346580571141,0.4945774083507472,4.501769164512897,,6.017216316878147,0.0006045949214026602,0.007255139056831923,0.016324062877871828,608.1318016928658,0.415350079536438,0.010278113663845224,0,6.9
22,1334,4.454578706170075e-05,4.944566776012552,0.5054753248033852,4.439091452236833,,6.025530351548847,0.0018137847642079807,0.010278113663845224,0.018742442563482467,611.674123337364,0.41335129737854004,0.010278113663845224,0,6.9
23,1392,4.4036148959228365e-05,4.90526033269948,0.5109815772237449,4.394278756503401,,6.034091910254999,0.0024183796856106408,0.009673518742442563,0.01995163240628779,606.3917775090689,0.4012807607650757,0.010278113663845224,0,6.9
24,1450,4.350694992688289e-05,4.869848399326719,0.5171655544946934,4.35268287000985,,6.056334729062026,0.0018137847642079807,0.007859733978234583,0.01995163240628779,607.6928657799275,0.38484296202659607,0.010278113663845224,0,6.9
25,1508,4.2958733752443195e-05,4.825475388559802,0.5229706219558058,4.302504769686995,,6.06861098876455,0.0018137847642079807,0.008464328899637243,0.016928657799274487,602.5701330108827,0.37016382813453674,0.010278113663845224,0,6.9
26,1566,4.239206376508717e-05,4.783371341639552,0.5299854823227587,4.253385872676454,,6.080326618854195,0.0012091898428053204,0.010278113663845224,0.019347037484885126,610.7914147521161,0.3718106746673584,0.010278113663845224,0,6.9
