epoch,global_step,lr,train_total,train_clip_cosine,train_clip_infonce,train_lowlevel_mse,val_loss,val_top1,val_top5,val_top10,val_mean_rank,val_mean_cosine,best_metric,is_best,seconds
0,58,2.543103448275862e-05,6.293440720130658,0.6954423168609882,5.597998388882341,,5.8346247615376,0.0012091898428053204,0.0036275695284159614,0.007859733978234583,820.1463119709795,0.7047905921936035,0.0036275695284159614,1,5.5
1,116,5e-05,5.848602155159259,0.26424564729476796,5.584356505295326,,5.781622002173796,0.0006045949214026602,0.0048367593712212815,0.008464328899637243,792.5447400241839,0.734553337097168,0.0048367593712212815,1,2.1
2,174,4.99871554050172e-05,5.785117815280783,0.276758959581112,5.508358856727337,,5.721211747073781,0.0006045949214026602,0.007859733978234583,0.010278113663845224,691.8210399032648,0.7153546810150146,0.007859733978234583,1,2.0
3,232,4.994863481875841e-05,5.704365754949635,0.29099255491947307,5.413373223666487,,5.695079010083568,0.0012091898428053204,0.007859733978234583,0.015114873035066506,638.7521160822249,0.6925556063652039,0.007859733978234583,0,2.0
4,290,4.9884477823729956e-05,5.634783259753523,0.3082628018897155,5.326520459405307,,5.6757080505952295,0.0018137847642079807,0.010278113663845224,0.021160822249093107,602.8307134220073,0.6756100058555603,0.010278113663845224,1,2.0
5,348,4.979475034558115e-05,5.572105498149477,0.3237408800371762,5.24836461297397,,5.674318760453286,0.0018137847642079807,0.010882708585247884,0.021160822249093107,577.5108827085852,0.6512082815170288,0.010882708585247884,1,2.0
6,406,4.967954458536126e-05,5.51701517762809,0.33915335299639865,5.177861838505186,,5.6645604039045745,0.0012091898428053204,0.009068923821039904,0.018742442563482467,554.9359129383313,0.632930338382721,0.010882708585247884,0,2.0
7,464,4.9538978924776634e-05,5.4612201493361905,0.35702647166005497,5.104193654553644,,5.649550648381373,0.005441354292623942,0.011487303506650543,0.024788391777509067,538.7243047158404,0.6194539666175842,0.011487303506650543,1,2.1
8,522,4.937319780454559e-05,5.404956834069614,0.3713103445439503,5.0336464849011655,,5.677198692561637,0.003022974607013301,0.013905683192261185,0.026602176541717048,530.3216444981862,0.5878831744194031,0.013905683192261185,1,2.1
9,580,4.9182371575975736e-05,5.35335006385014,0.38814141832549,4.965208645524649,,5.663660634097338,0.0018137847642079807,0.015719467956469165,0.02720677146311971,515.1916565900847,0.574722170829773,0.015719467956469165,1,2.0
