metric_name,condition,subject_id,split,value,seed,checkpoint
retrieval/top1,zero,sub-01,test,0.005,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,zero,sub-01,test,0.025,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,zero,sub-01,test,0.05,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,zero,sub-01,test,100.5,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,sub-01,test,100.5,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,sub-01,test,0.23782974481582642,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,zero,sub-01,test,0.5317810409652861,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,zero,sub-01,test,0.5134956350853948,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,zero,sub-01,test,0.23782971699054328,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,zero,sub-01,test,15.19128059776328,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,zero,sub-01,test,1.8646982768875637,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,zero,all,test,0.005,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,zero,all,test,0.025,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,zero,all,test,0.05,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,zero,all,test,100.5,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,all,test,100.5,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,all,test,0.23782974481582642,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,sub-01,test,0.0,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,sub-01,test,0.03,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,sub-01,test,0.055,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,sub-01,test,102.085,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,sub-01,test,103.0,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,sub-01,test,0.3202151954174042,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,noise,sub-01,test,0.4505499896986987,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,noise,sub-01,test,0.44895581081736435,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,noise,sub-01,test,0.32021517728146265,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,noise,sub-01,test,-0.007610819714608756,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,noise,sub-01,test,14.270481215404795,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,noise,sub-01,test,1.8501239029377197,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,noise,sub-01,test,8.182647376471714e-05,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,all,test,0.0,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,all,test,0.03,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,all,test,0.055,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,all,test,102.085,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,all,test,103.0,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,all,test,0.3202151954174042,42,outputs\exp03_raw_baseline_minus100_eeg_lowlevel_multitask\checkpoints\best.pt
