epoch,global_step,lr,train_total,train_clip_cosine,train_clip_infonce,train_lowlevel_mse,val_loss,val_top1,val_top5,val_top10,val_mean_rank,val_mean_cosine,best_metric,is_best,seconds
0,58,2.543103448275862e-05,10.108402942789011,0.6729389588380682,5.600242614746094,15.340885474764068,9.460352136549668,0.0006045949214026602,0.003022974607013301,0.007255139056831923,828.4866989117291,0.7186568379402161,0.003022974607013301,1,13.4
1,116,5e-05,9.676212623201568,0.26071686271963446,5.596824251372238,15.274686073434763,9.434626587356881,0.0006045949214026602,0.0024183796856106408,0.007255139056831923,825.9679564691656,0.7402553558349609,0.003022974607013301,0,6.9
2,174,4.99871554050172e-05,9.652810869545773,0.2624372444276152,5.572155788027007,15.272871444965231,9.412920316444776,0.0,0.0024183796856106408,0.008464328899637243,749.8391777509069,0.7180700302124023,0.003022974607013301,0,6.9
3,232,4.994863481875841e-05,9.583472103908145,0.2765361651264388,5.494440867983061,15.249980137265961,9.381723128322246,0.0,0.007255139056831923,0.012091898428053204,710.9776299879081,0.7031373977661133,0.007255139056831923,1,7.1
4,290,4.9884477823729956e-05,9.516056981580011,0.2932768212310199,5.419975609614931,15.211218241987558,9.330947935941573,0.0006045949214026602,0.005441354292623942,0.012091898428053204,675.2781136638453,0.691697359085083,0.007255139056831923,0,7.2
5,348,4.979475034558115e-05,9.453654190589642,0.3072669130974802,5.3561903854896284,15.160787894808013,9.296510827872888,0.0012091898428053204,0.007255139056831923,0.013301088270858524,642.0042321644498,0.6775438189506531,0.007255139056831923,0,7.3
6,406,4.967954458536126e-05,9.401650987822434,0.3212801757557639,5.297856955692686,15.13005518091136,9.288399621393834,0.0006045949214026602,0.010278113663845224,0.016324062877871828,622.0193470374849,0.6604873538017273,0.010278113663845224,1,7.1
7,464,4.9538978924776634e-05,9.350265864668222,0.33511456333357714,5.237754427153488,15.109587406289988,9.270494253488376,0.0024183796856106408,0.008464328899637243,0.014510278113663845,601.015114873035,0.6485830545425415,0.010278113663845224,0,7.0
8,522,4.937319780454559e-05,9.311000495121396,0.34405868372012827,5.195387083908607,15.086219064120588,9.26793972555066,0.0012091898428053204,0.013905683192261185,0.019347037484885126,587.0810157194679,0.6302102208137512,0.013905683192261185,1,7.2
9,580,4.9182371575975736e-05,9.260216022359915,0.35753248066737736,5.137633093472185,15.060201973750674,9.266038209668382,0.0024183796856106408,0.010278113663845224,0.020556227327690448,580.4927448609432,0.6233136057853699,0.013905683192261185,0,7.2
10,638,4.8966696325916515e-05,9.219617366790771,0.3670144173605689,5.095112965024751,15.0299601390444,9.257478527175184,0.003022974607013301,0.009673518742442563,0.022974607013301087,564.3464328899637,0.6118013262748718,0.013905683192261185,0,7.1
11,696,4.8726393675266716e-05,9.163662959789407,0.380065758166642,5.034824371337891,14.995091043669602,9.279629526288218,0.0018137847642079807,0.009068923821039904,0.020556227327690448,560.4552599758161,0.5861392617225647,0.013905683192261185,0,7.2
