metric_name,condition,subject_id,split,value,seed,checkpoint
retrieval/top1,zero,sub-01,test,0.005,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,zero,sub-01,test,0.025,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,zero,sub-01,test,0.05,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,zero,sub-01,test,100.5,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,sub-01,test,100.5,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,sub-01,test,0.49233514070510864,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,zero,sub-01,test,0.38137554861381384,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,zero,sub-01,test,0.4546029127311825,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,zero,sub-01,test,0.4923351381138696,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,zero,sub-01,test,14.464155724743813,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,zero,sub-01,test,1.8562142155801007,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,zero,all,test,0.005,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,zero,all,test,0.025,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,zero,all,test,0.05,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,zero,all,test,100.5,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,all,test,100.5,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,all,test,0.49233514070510864,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,sub-01,test,0.005,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
