metric_name,condition,subject_id,split,value,seed,checkpoint
retrieval/mean_cosine,permuted,all,test,0.25506627559661865,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,zero,sub-01,test,0.005,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,zero,sub-01,test,0.025,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,zero,sub-01,test,0.05,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,zero,sub-01,test,100.5,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,sub-01,test,100.5,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,sub-01,test,0.09607502073049545,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,zero,sub-01,test,0.654339593474283,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,zero,sub-01,test,0.5478461024893113,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,zero,sub-01,test,0.09607503284295042,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,zero,sub-01,test,16.31555912255952,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,zero,sub-01,test,1.879999977124878,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,zero,all,test,0.005,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,zero,all,test,0.025,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,zero,all,test,0.05,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,zero,all,test,100.5,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,all,test,100.5,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,all,test,0.09607502073049545,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,sub-01,test,0.0,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,sub-01,test,0.025,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,sub-01,test,0.05,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
